matchID,matchNo,match,currentInning,inningID,over,runningOver,runs,batsmanRuns,batsmanBall,bowlerRuns,shortText,batsmanPlayerID,batsmanName,bowlerPlayerID,bowlerName,isBoundary,isWide,isNoBall,isLegBye,isBye,isWicket,isBowlerWicket,wicketText,wktBatsmanName,wktBowlerName,wktBatsmanRuns,wktbatsmanBalls,commentary,lower_comment,review_outcome
1415752,52nd Match,Afghanistan vs Bangladesh,Bangladesh,2,1.3,2,0,0,1,0,"Fazalhaq Farooqi to Tanzid Hasan, OUT",990023,Tanzid Hasan,974175,Fazalhaq Farooqi,False,False,False,False,False,True,1.0,Tanzid Hasan lbw b Fazalhaq Farooqi 0 (3b 0x4 0x6 12m) SR: 0,Tanzid Hasan,b Fazalhaq Farooqi,0.0,3.0,"Sharp inswinger convinces the umpire! This was a good length and it tailed in late towards the left-hander, who looked to swing this away over mid-on. He's struck on the back thigh guard in front of off. Only question is height here, I think. But it's a great decision, crashing into the top of middle.","sharp inswinger convinces the umpire! this was a good length and it tailed in late towards the left-hander, who looked to swing this away over mid-on. he's struck on the back thigh guard in front of off. only question is height here, i think. but it's a great decision, crashing into the top of middle.",Unclear
1415752,52nd Match,Afghanistan vs Bangladesh,Bangladesh,2,2.1,3,1,0,1,0,"Naveen-ul-Haq to Litton Das, 1 leg bye",536936,Litton Das,793447,Naveen-ul-Haq,False,False,False,True,False,False,,,,,,,"Another appeal for leg before, but not given this time. Afghanistan review This was slightly back of length, and nipping in. Struck high on the front knee roll, might have been sliding down leg. And indeed it's missing the wickets","another appeal for leg before, but not given this time. afghanistan review this was slightly back of length, and nipping in. struck high on the front knee roll, might have been sliding down leg. and indeed it's missing the wickets",Unclear
1415752,52nd Match,Afghanistan vs Bangladesh,Bangladesh,2,10.5,11,0,0,1,0,"Rashid Khan to Mahmudullah, OUT",56025,Mahmudullah,793463,Rashid Khan,False,False,False,False,False,True,1.0,Mahmudullah c sub (Mohammad Ishaq) b Rashid Khan 6 (9b 1x4 0x6 8m) SR: 66.66,Mahmudullah,Rashid Khan,6.0,9.0,"Flights a full delivery that spins in sharply and stays under the bat as Mahmudullah swings. Rashid thinks there was an inside edge. Afghanistan review. And there's a small spike as the ball goes past bat! Rashid has a third! How big a moment has this been? Also, how big a performance is this from Rashid Khan today, playing probably the most important match of his career!","flights a full delivery that spins in sharply and stays under the bat as mahmudullah swings. rashid thinks there was an inside edge. afghanistan review. and there's a small spike as the ball goes past bat! rashid has a third! how big a moment has this been? also, how big a performance is this from rashid khan today, playing probably the most important match of his career!",Unclear
1415752,52nd Match,Afghanistan vs Bangladesh,Bangladesh,2,15.6,16,0,0,1,0,"Noor Ahmad to Litton Das, no run",536936,Litton Das,1182529,Noor Ahmad,False,False,False,False,False,False,,,,,,,"Traps him on the pad and Noor thinks he has his man. Afghanistan review. This is tossed up full outside off, spinning in to hit him on the front pad as he presses forward. There's no inside edge. Oh, and it's umpire's call on impact so Litton will survive! Noor looks distraught.","traps him on the pad and noor thinks he has his man. afghanistan review. this is tossed up full outside off, spinning in to hit him on the front pad as he presses forward. there's no inside edge. oh, and it's umpire's call on impact so litton will survive! noor looks distraught.",Umpire Call
1415752,52nd Match,Afghanistan vs Bangladesh,Bangladesh,2,16.6,17,0,0,1,0,"Gulbadin to Taskin, no run",538506,Taskin Ahmed,352048,Gulbadin Naib,False,False,False,False,False,False,,,,,,,Big shout for caught behind as Taskin pokes at a back of length delivery from outside off. But probably more in hope than anything else. No review taken,big shout for caught behind as taskin pokes at a back of length delivery from outside off. but probably more in hope than anything else. no review taken,Unclear
1415752,52nd Match,Afghanistan vs Bangladesh,Bangladesh,2,17.5,18,0,0,1,0,"Naveen-ul-Haq to Mustafizur, OUT",330902,Mustafizur Rahman,793447,Naveen-ul-Haq,False,False,False,False,False,True,1.0,Mustafizur Rahman lbw b Naveen-ul-Haq 0 (1b 0x4 0x6 1m) SR: 0,Mustafizur Rahman,b Naveen-ul-Haq,0.0,1.0,"He traps him and UP GOES THE FINGER! Afghanistan players race off in celebration, but Bangladesh have reviewed. It looked plumb. Was there an inside edge though? Nope, and that's red on all three! Length ball angles in from outside off and raps him right in front of middle. Afghanistan are through to the semis!","he traps him and up goes the finger! afghanistan players race off in celebration, but bangladesh have reviewed. it looked plumb. was there an inside edge though? nope, and that's red on all three! length ball angles in from outside off and raps him right in front of middle. afghanistan are through to the semis!",Unclear
1415753,Semi Final 1,Afghanistan vs South Africa,Afghanistan,1,7.1,8,0,0,1,0,"Rabada to Karim Janat, no run",793467,Karim Janat,550215,Kagiso Rabada,False,False,False,False,False,False,,,,,,,"appeal for lbw, perhaps a touch high and leg side as it nips back","appeal for lbw, perhaps a touch high and leg side as it nips back",Unclear
1415753,Semi Final 1,Afghanistan vs South Africa,Afghanistan,1,8.4,9,0,0,1,0,"Nortje to Karim Janat, no run",793467,Karim Janat,481979,Anrich Nortje,False,False,False,False,False,False,,,,,,,"appeal for lbw, slipping down leg...Nortje went fuller at the stumps. And, in fact, Markram has called the review. Hits above the knee roll and angling leg side. Missing the stumps.","appeal for lbw, slipping down leg...nortje went fuller at the stumps. and, in fact, markram has called the review. hits above the knee roll and angling leg side. missing the stumps.",Unclear
1415753,Semi Final 1,Afghanistan vs South Africa,Afghanistan,1,9.3,10,0,0,1,0,"Shamsi to Karim Janat, OUT",793467,Karim Janat,379145,Tabraiz Shamsi,False,False,False,False,False,True,1.0,Karim Janat lbw b Shamsi 8 (13b 1x4 0x6 22m) SR: 61.53,Karim Janat,b Shamsi,8.0,13.0,"big appeal for lbw, and given! Illingworth's finger went up in a flash. And the review is equally quick. Was full and straight, he played all around it. Has it turned too much? Clipping leg stump and umpire's call.","big appeal for lbw, and given! illingworth's finger went up in a flash. and the review is equally quick. was full and straight, he played all around it. has it turned too much? clipping leg stump and umpire's call.",Umpire Call
1415753,Semi Final 1,Afghanistan vs South Africa,Afghanistan,1,9.5,10,0,0,1,0,"Shamsi to Noor Ahmad, OUT",1182529,Noor Ahmad,379145,Tabraiz Shamsi,False,False,False,False,False,True,1.0,Noor Ahmad lbw b Shamsi 0 (2b 0x4 0x6 2m) SR: 0,Noor Ahmad,b Shamsi,0.0,2.0,"given lbw again! And another review. A quicker delivery, pushed through on the stumps, he was playing back. And it's clipping leg stump again","given lbw again! and another review. a quicker delivery, pushed through on the stumps, he was playing back. and it's clipping leg stump again",Unclear
1415753,Semi Final 1,Afghanistan vs South Africa,Afghanistan,1,11.3,12,0,0,1,0,"Shamsi to Naveen-ul-Haq, no run",793447,Naveen-ul-Haq,379145,Tabraiz Shamsi,False,False,False,False,False,False,,,,,,,"a strangled appeal for lbw as he plays forward, might have nicked it","a strangled appeal for lbw as he plays forward, might have nicked it",Unclear
1415753,Semi Final 1,Afghanistan vs South Africa,Afghanistan,1,11.5,12,0,0,1,0,"Shamsi to Naveen-ul-Haq, OUT",793447,Naveen-ul-Haq,379145,Tabraiz Shamsi,False,False,False,False,False,True,1.0,Naveen-ul-Haq lbw b Shamsi 2 (8b 0x4 0x6 9m) SR: 25,Naveen-ul-Haq,b Shamsi,2.0,8.0,"misses a sweep, looks very straight, and given...reviews because he can do. Can't see this going anywhere other than middle on first look. Hits the back leg. Smashing middle halfway up.","misses a sweep, looks very straight, and given...reviews because he can do. can't see this going anywhere other than middle on first look. hits the back leg. smashing middle halfway up.",Unclear
1415754,Semi Final 2,India vs England,India,1,6.1,7,4,4,1,4,"Rashid to Rohit Sharma, FOUR runs",34102,Rohit Sharma,244497,Adil Rashid,True,False,False,False,False,False,,,,,,,"goes for the reverse and gets it away! Buttler was appealing for lbw but this was straight off the bat, chopping down on it late. Archer gave chase but couldn't pull the ball back as he tiptoed towards the rope at deep third","goes for the reverse and gets it away! buttler was appealing for lbw but this was straight off the bat, chopping down on it late. archer gave chase but couldn't pull the ball back as he tiptoed towards the rope at deep third",Unclear
1415754,Semi Final 2,India vs England,India,1,9.2,10,0,0,1,0,"Rashid to Suryakumar, no run",446507,Suryakumar Yadav,244497,Adil Rashid,False,False,False,False,False,False,,,,,,,"Buttler interested in the lbw, umpire doesn't give it.. Bowler, captain chat and won't review. Was a dipping full ball around fourth that beat the sweep. Hit him on the boot","buttler interested in the lbw, umpire doesn't give it.. bowler, captain chat and won't review. was a dipping full ball around fourth that beat the sweep. hit him on the boot",Unclear
1415754,Semi Final 2,India vs England,India,1,12.1,13,6,6,1,6,"Sam Curran to Suryakumar,  SIX runs",446507,Suryakumar Yadav,662973,Sam Curran,True,False,False,False,False,False,,,,,,,"Remarkable launch square of the wicket. It was pitched up around fourth and SKY shaped for the off-drive, presented all optics of the off-drive and opened the bat-face on impact","remarkable launch square of the wicket. it was pitched up around fourth and sky shaped for the off-drive, presented all optics of the off-drive and opened the bat-face on impact",Unclear
1415754,Semi Final 2,India vs England,England,2,8.1,9,0,0,1,0,"Kuldeep to Sam Curran, OUT",662973,Sam Curran,559235,Kuldeep Yadav,False,False,False,False,False,True,1.0,Sam Curran lbw b Kuldeep Yadav 2 (4b 0x4 0x6 4m) SR: 50,Sam Curran,b Kuldeep Yadav,2.0,4.0,"trapped in front playing back, Rod Tucker's finger goes straight up! Curran reviews but perhaps more in hope than expectation. Deep in the crease and he's hit on the front pad playing across the line. Curran has seen enough and is walking... It was a skiddy, low-bouncing wrong'un, would have smashed leg stump according to ball-tracking! India are bossing this, erasing Adelaide line by line from the collective memory","trapped in front playing back, rod tucker's finger goes straight up! curran reviews but perhaps more in hope than expectation. deep in the crease and he's hit on the front pad playing across the line. curran has seen enough and is walking... it was a skiddy, low-bouncing wrong'un, would have smashed leg stump according to ball-tracking! india are bossing this, erasing adelaide line by line from the collective memory",Unclear
1415754,Semi Final 2,India vs England,England,2,16.4,17,0,0,1,0,"Bumrah to Archer, OUT",669855,Jofra Archer,625383,Jasprit Bumrah,False,False,False,False,False,True,1.0,Jofra Archer lbw b Bumrah 21 (15b 1x4 2x6 17m) SR: 140,Jofra Archer,b Bumrah,21.0,15.0,"That's that. Archer has been given lbw, but he's reviewed. India won't get the full-blown visceral celebration but know they've got this.. He went across, front foot at cover, as the low fully hit the back boot which was in front of middle. Was the angle taking it too far? Bat not close, so that's no issue. Hawk-Eye shows it'd go on to clip leg stump. Third final in ICC tournaments in a year for India!","that's that. archer has been given lbw, but he's reviewed. india won't get the full-blown visceral celebration but know they've got this.. he went across, front foot at cover, as the low fully hit the back boot which was in front of middle. was the angle taking it too far? bat not close, so that's no issue. hawk-eye shows it'd go on to clip leg stump. third final in icc tournaments in a year for india!",Unclear
